Year,Survey_Date,Club,Club_Code,Last_Name,First_Name,Position,Base_Salary,Guaranteed_Compensation
2008,10/7/2008,TFC,TFC,Edwards,Brian,GK,36000,44750
2008,10/7/2008,TFC,TFC,Elkinson,Kilian,M,12900,12900
2008,10/7/2008,TFC,TFC,Freeman,Hunter,D,61160,71160
2008,10/7/2008,TFC,TFC,Gala,Gabe,D,12900,12900
2008,10/7/2008,TFC,TFC,Gaudet,Derek,F,12900,12900
2008,10/7/2008,TFC,TFC,Guevara,Amado,M,162000,185750
2008,10/7/2008,TFC,TFC,Harmse,Kevin,M,72000,72000
2008,10/7/2008,TFC,TFC,Ibrahim,Abdus,F,70000,103000
2008,10/7/2008,TFC,TFC,James,Julius,D,36000,44750
2008,10/7/2008,TFC,TFC,Marshall,Tyrone,D,150000,153750
2008,10/7/2008,TFC,TFC,Melo,Joey,M,12900,12900
2008,10/7/2008,TFC,TFC,Ricketts,Rohan,M,200004,212504
2008,10/7/2008,TFC,TFC,Robinson,Carl,M,315000,330000
2008,10/7/2008,TFC,TFC,Rosenlund,Tyler,M,17700,17700
2008,10/7/2008,TFC,TFC,Ruiz,Carlos,F,350000,460000
2008,10/7/2008,TFC,TFC,Smith,Jarrod,F,36000,36000
2008,10/7/2008,TFC,TFC,Smith,Johann,F,36000,47667
2008,10/7/2008,TFC,TFC,Sutton,Greg,GK,150000,157563
2008,10/7/2008,TFC,TFC,Velez,Marco,D,60000,60500
2008,10/7/2008,TFC,TFC,Wynne,Marvell,D,47500,150000
2007,8/31/2007,CHI,CHI,Armas,Chris,M,225000,225000
2007,8/31/2007,CHI,CHI,Banner,Michael,M,12900,12900
2007,8/31/2007,CHI,CHI,Barrett,Chad,F,41213,48713
2007,8/31/2007,CHI,CHI,Blanco,Cuauhtemoc,F,2492316,2666778
2007,8/31/2007,CHI,CHI,Brown,C.J.,D,106391,106391
2007,8/31/2007,CHI,CHI,Busch,Jon,GK,58008,58008
2007,8/31/2007,CHI,CHI,Carr,Calen,F,38000,50500
2007,8/31/2007,CHI,CHI,Conde,Wilman,D,144000,151500
2007,8/31/2007,CHI,CHI,Correa,Thiago,M,44100,44100
2007,8/31/2007,CHI,CHI,Curtin,Jeff,D,12900,12900
2007,8/31/2007,CHI,CHI,Curtin,Jim,D,120750,120750
2007,8/31/2007,CHI,CHI,Franks,Floyd,M,17700,17700
2007,8/31/2007,CHI,CHI,Guerrero,Ivan,D/M,160000,187500
2007,8/31/2007,CHI,CHI,Gutierrez,Diego,M,126500,126500
2007,8/31/2007,CHI,CHI,Mapp,Justin,M,130000,136000
2007,8/31/2007,CHI,CHI,Marques,Bruno,M,12900,12900
2007,8/31/2007,CHI,CHI,Monteiro,Jerson,F,17700,17700
2007,8/31/2007,CHI,CHI,Noble,Nick,GK,12900,12900
2007,8/31/2007,CHI,CHI,Pause,Logan,M,69300,69300
2007,8/31/2007,CHI,CHI,Pickens,Matt,GK,32340,32340
2007,8/31/2007,CHI,CHI,Plotkin,Brian,M,30000,30000
2007,8/31/2007,CHI,CHI,Robinson,Dasan,D,42500,42500
2007,8/31/2007,CHI,CHI,Rolfe,Chris,F,70000,74700
2007,8/31/2007,CHI,CHI,Russolillo,Jordan,D,12900,12900
2007,8/31/2007,CHI,CHI,Segares,Gonzalo,D,48300,50800
2007,8/31/2007,CHI,CHI,Soumare,Bakary,D,45000,78000
2007,8/31/2007,CHI,CHI,Telesford,Osei,D,36000,36625
2007,8/31/2007,CHI,CHI,Wanchope,Paulo,F,240000,267500
2007,8/31/2007,CHI,CHI,Woolard,Daniel,D,12900,12900
2007,8/31/2007,CHV,CHV,Arvizu,David,F,33000,40500
2007,8/31/2007,CHV,CHV,Bornstein,Jonathan,D,57500,57500
2007,8/31/2007,CHV,CHV,Brooks,Desmond,D,12900,12900
2007,8/31/2007,CHV,CHV,Burling,Bobby,F/D,12900,12900
2007,8/31/2007,CHV,CHV,Burpo,Preston,GK,52492,52492
2007,8/31/2007,CHV,CHV,Cunliffe,John,F,30000,45000
2007,8/31/2007,CHV,CHV,Flores,Jorge,M,12900,13275
2007,8/31/2007,CHV,CHV,Galindo,Maykel,F,72500,72500
2007,8/31/2007,CHV,CHV,Guzan,Brad,GK,52238,67238
2007,8/31/2007,CHV,CHV,Hamilton,Anthony,F,17700,17700
2007,8/31/2007,CHV,CHV,Hernandez,Jason,D,45000,45625
2007,8/31/2007,CHV,CHV,Kljestan,Sacha,M,70000,103000
2007,8/31/2007,CHV,CHV,Llamosa,Carlos,D,84000,84000
2007,8/31/2007,CHV,CHV,Lopez,Rodrigo,M,17700,17700
2007,8/31/2007,CHV,CHV,Marsch,Jesse,M,100000,109375
2007,8/31/2007,CHV,CHV,Mendoza,Francisco,M,90000,93750
2007,8/31/2007,CHV,CHV,Merlin,Laurent,M,60000,60000
2007,8/31/2007,CHV,CHV,Myers,Justin,GK,12900,12900
2007,8/31/2007,CHV,CHV,Nagamura,Paulo,M,89250,89250
2007,8/31/2007,CHV,CHV,Nunez,Ramon,M,100000,118000
2007,8/31/2007,CHV,CHV,Perez,Orlando,D,70000,70000
2007,8/31/2007,CHV,CHV,Razov,Ante,F,245000,248750
2007,8/31/2007,CHV,CHV,Robles,Eder,D,12900,12900
2007,8/31/2007,CHV,CHV,Solorzano,Erasmo,M,12900,12900
2007,8/31/2007,CHV,CHV,Suarez,Claudio,D,146992,146992
2007,8/31/2007,CHV,CHV,Thomas,Shavar,D,70000,73750
2007,8/31/2007,CHV,CHV,Vaughn,Lawson,D,30000,30000
2007,8/31/2007,CHV,CHV,Zotinca,Alex,D,67500,68750
2007,8/31/2007,CLB,CLB,Evans,Brad,F,17700,17700
2007,8/31/2007,CLB,CLB,Garey,Jason,F,41250,53750
2007,8/31/2007,CLB,CLB,Gaudette,Bill,GK,30000,30000
2007,8/31/2007,CLB,CLB,Gaven,Eddie,M,165000,188000
2007,8/31/2007,CLB,CLB,Gonzalez,Marcos,D,156000,162250
2007,8/31/2007,CLB,CLB,Grabavoy,Ned,M,45050,52550
2007,8/31/2007,CLB,CLB,Gruenebaum,Andy,GK,17700,17700
2007,8/31/2007,CLB,CLB,Hejduk,Frankie,D,150000,175000
2007,8/31/2007,CLB,CLB,Hendrickson,Ezra,D/M,76650,77900
2007,8/31/2007,CLB,CLB,Herron,Andy,F,140000,148750
2007,8/31/2007,CLB,CLB,Hesmer,William,GK,30870,30870
2007,8/31/2007,CLB,CLB,Hunter,Ben,F,12900,12900
2007,8/31/2007,CLB,CLB,Junge,Ryan,D,12900,12900
2007,8/31/2007,CLB,CLB,Kamara,Kei,F,33000,43000
2007,8/31/2007,CLB,CLB,Marshall,Chad,D,100000,123000
2007,8/31/2007,CLB,CLB,Miglioranzi,Stefani,M,70008,86258
2007,8/31/2007,CLB,CLB,Moreno,Alejandro,F,120000,125000
2007,8/31/2007,CLB,CLB,Moss,Brandon,M,17700,17700
2007,8/31/2007,CLB,CLB,O'Rourke,Danny,M,46331,56331
2007,8/31/2007,CLB,CLB,Oughton,Duncan,D,72000,72000
2007,8/31/2007,CLB,CLB,Peterson,Andrew,M,12900,12900
2007,8/31/2007,CLB,CLB,Pierce,Rusty,D,63000,64300
2007,8/31/2007,CLB,CLB,Rogers,Robbie,F/M,50000,50000
2007,8/31/2007,CLB,CLB,Schelotto Guillermo,Barros,F,150000,150000
2007,8/31/2007,CLB,CLB,Szetela,Danny,M,43135,48760
2007,8/31/2007,CLB,CLB,Thomas,Jacob,M,84000,87750
2007,8/31/2007,CLB,CLB,Virtuoso,Ricardo,M,60000,102000
2007,8/31/2007,CLB,CLB,Ward,Tim,D,38456,48456
2007,8/31/2007,CLB,CLB,Zayner,Jed,D,33000,40500
2007,8/31/2007,COL,COL,Ballouchy,Mehdi,M,70000,88000
2007,8/31/2007,COL,COL,Cancela,Jose,M,156000,156000
2007,8/31/2007,COL,COL,Casey,Conor,F,180000,180000
2007,8/31/2007,COL,COL,Clark,Colin,F,17700,17700
2007,8/31/2007,COL,COL,Colaluca,Nico,M,45000,78000
2007,8/31/2007,COL,COL,Cooke,Terry,M,147500,152500
2007,8/31/2007,COL,COL,Coundoul,Bouna,GK,30000,30000
2007,8/31/2007,COL,COL,Cummings,Omar,F,30000,30000
2007,8/31/2007,COL,COL,DiRaimondo,John,M,12900,12900
2007,8/31/2007,COL,COL,Erpen,Facundo,D,115000,115000
2007,8/31/2007,COL,COL,Gargan,Daniel,M,30000,30000
2007,8/31/2007,COL,COL,Gomez,Hercules,F,49350,49350
2007,8/31/2007,COL,COL,Harvey,Jordan,D,17700,17700
2007,8/31/2007,COL,COL,Hernandez,Nicolas,F,130000,132400
2007,8/31/2007,COL,COL,Hughes,Justin,GK,12900,12900
2007,8/31/2007,COL,COL,Ihemelu,Ugo,D,55000,55000
2007,8/31/2007,COL,COL,Keel,Stephen,D,17700,17700
2007,8/31/2007,COL,COL,Kimura,Kosuke,M,12900,12900
2007,8/31/2007,COL,COL,Kirovski,Jovan,F,200000,200000
2007,8/31/2007,COL,COL,LaBrocca,Nick,M,12900,12900
2007,8/31/2007,COL,COL,Mastroeni,Pablo,M/D,280000,298000
2007,8/31/2007,COL,COL,Osorno,Daniel,F,138000,143000
2007,8/31/2007,COL,COL,Peterson,Jacob,F,70000,88750
2007,8/31/2007,COL,COL,Petke,Mike,D,126000,126000
2007,8/31/2007,COL,COL,Prideaux,Brandon,D,76403,76403
2007,8/31/2007,COL,COL,Sanneh,Tony,D,60000,60000
2007,8/31/2007,COL,COL,Thornton,Zach,GK,57600,57600
2007,8/31/2007,COL,COL,Wasson,Daniel,D,17700,17700
2007,8/31/2007,COL,COL,Wilmes,Clifton,D,12900,12900
2007,8/31/2007,DAL,FCD,Alvarez,Arturo,M,32819,46019
2007,8/31/2007,DAL,FCD,Botero Juan,Sebastian,M,12900,12900
2007,8/31/2007,DAL,FCD,Burse,Ray,GK,17700,17700
2007,8/31/2007,DAL,FCD,Cooper,Kenny,F,80000,83000
2007,8/31/2007,DAL,FCD,Daniels,Andrew,D,12900,12900
2007,8/31/2007,DAL,FCD,De Oliveira,Denilson,M,872736,879936
2007,8/31/2007,DAL,FCD,Dello-Russo,Michael,D,12900,12900
2007,8/31/2007,DAL,FCD,Gbandi,Chris,D,100000,103750
2007,8/31/2007,DAL,FCD,Gbandi,Sandy,M,12900,12900
2007,8/31/2007,DAL,FCD,Goodson,Clarence,D,48379,53379
2007,8/31/2007,DAL,FCD,Hislop,Shaka,GK,220800,220800
2007,8/31/2007,DAL,FCD,Ibrahim,Abdus,F,50000,83000
2007,8/31/2007,DAL,FCD,Jones,Scott,M,12900,12900
2007,8/31/2007,DAL,FCD,McCarty,Dax,M,33000,45500
2007,8/31/2007,DAL,FCD,Mina,Roberto,F,80000,80000
2007,8/31/2007,DAL,FCD,Moor,Drew,D,53350,65850
2007,8/31/2007,DAL,FCD,Oduro,Dominic,F,30000,30000
2007,8/31/2007,DAL,FCD,Pereira,Ricardo,F,30000,30000
2007,8/31/2007,DAL,FCD,Pitchkolan,Aaron,M,17700,17700
2007,8/31/2007,DAL,FCD,Rhine,Bobby,D,60000,62500
2007,8/31/2007,DAL,FCD,Ricchetti,Pablo,M,120000,126625
2007,8/31/2007,DAL,FCD,Ruiz,Carlos,F,325000,435000
2007,8/31/2007,DAL,FCD,Sala,Dario,GK,110000,119875
2007,8/31/2007,DAL,FCD,Saragosa,Marcelo,M,67008,71883
2007,8/31/2007,DAL,FCD,Serioux,Adrian,D,108000,120500
2007,8/31/2007,DAL,FCD,Thompson,Abe,F,30000,30000
2007,8/31/2007,DAL,FCD,Toja Juan,Carlos,M,100008,100008
2007,8/31/2007,DAL,FCD,Wagenfuhr,David,D,30870,30870
2007,8/31/2007,DAL,FCD,Wagner,Blake,D,33000,45500
2007,8/31/2007,DAL,FCD,Wallace,Anthony,M,45000,78000
2007,8/31/2007,DAL,FCD,Yi,Alex,D,30870,30870
2007,8/31/2007,DC,DC,Addlery,Nicholas,F,36000,36000
2007,8/31/2007,DC,DC,Arguez,Bryan,M/D,45000,76200
2007,8/31/2007,DC,DC,Boswell,Robert,D,30870,30870
2007,8/31/2007,DC,DC,Burch,Marc,D,30000,30000
2007,8/31/2007,DC,DC,Carreiro da Silva,Fred,M/F,190008,222008
2007,8/31/2007,DC,DC,Carroll,Brian,M,115000,118750
2007,8/31/2007,DC,DC,Carroll,Jeff,M/D,12900,12900
2007,8/31/2007,DC,DC,Crowe,Shawn,GK,12900,12900
2007,8/31/2007,DC,DC,DeRoux,Stephen,M,12900,12900
2007,8/31/2007,DC,DC,Dyachenko,Rod,M,17700,17700
2007,8/31/2007,DC,DC,Emilio,Luciano,F,265000,293125
2007,8/31/2007,DC,DC,Gomez,Cristian,M,216000,218500
2007,8/31/2007,DC,DC,Gros,Joshua,M,72500,75000
2007,8/31/2007,DC,DC,Kpene,Guy,F,30000,30000
2007,8/31/2007,DC,DC,McTavish,Devon,M,30000,30000
2007,8/31/2007,DC,DC,Mediate,Stanton,M/F,30000,30000
2007,8/31/2007,DC,DC,Moose,Justin,M,17700,17700
2007,8/31/2007,DC,DC,Moreno,Jaime,F,250000,275000
2007,8/31/2007,DC,DC,Mupier,Mira,F,12900,12900
2007,8/31/2007,DC,DC,Namoff,Bryan,D,85000,88750
2007,8/31/2007,DC,DC,Nolly,Jay,GK,36000,36000
2007,8/31/2007,DC,DC,North,Brad,F,12900,12900
2007,8/31/2007,DC,DC,Olsen,Ben,M,155000,177500
2007,8/31/2007,DC,DC,Perkins,Troy,GK,85000,87500
2007,8/31/2007,DC,DC,Simms,Clyde,M,52500,53750
2007,8/31/2007,DC,DC,Vanney,Greg,D,216667,236667
2007,8/31/2007,DC,DC,Walker,Jamil,M/F,30870,30870
2007,8/31/2007,HOU,HOU,Ashe,Corey,M,30000,30000
2007,8/31/2007,HOU,HOU,Barrett,Wade,D,141750,141750
2007,8/31/2007,HOU,HOU,Chabala,Mike,M,17700,17700
2007,8/31/2007,HOU,HOU,Ching,Brian,F,220000,220000
2007,8/31/2007,HOU,HOU,Clark,Ricardo,M,195000,195000
2007,8/31/2007,HOU,HOU,Cochrane,Ryan,D,51149,66149
2007,8/31/2007,HOU,HOU,Dalglish,Paul,F,96000,101000
2007,8/31/2007,HOU,HOU,Davis,Brad,M,120000,120000
2007,8/31/2007,HOU,HOU,DeRosario,Dwayne,M,325000,325000
2007,8/31/2007,HOU,HOU,Ebert,Eric,M,12900,12900
2007,8/31/2007,HOU,HOU,Hatzke,Nick,M,12900,12900
2007,8/31/2007,HOU,HOU,Hayden,John-Michael,M,17700,17700
2007,8/31/2007,HOU,HOU,Hoerner,Kenneth,M/F,12900,12900
2007,8/31/2007,HOU,HOU,Holden,Stuart,M,31500,31500
2007,8/31/2007,HOU,HOU,Ianni,Patrick,D,70000,103000
2007,8/31/2007,HOU,HOU,James,Jordan,GK,12900,12900
2007,8/31/2007,HOU,HOU,Jaqua,Nate,F,112500,119525
2007,8/31/2007,HOU,HOU,Moloi,Mpho,M,17700,17700
2007,8/31/2007,HOU,HOU,Mullan,Brian,M,125000,125000
2007,8/31/2007,HOU,HOU,Mulrooney,Richard,M,220000,233200
2007,8/31/2007,HOU,HOU,Ngwenya,Joseph,F,51148,62023
2007,8/31/2007,HOU,HOU,Onstad,Pat,GK,168000,168000
2007,8/31/2007,HOU,HOU,Robinson,Eddie,D,110000,110000
2007,8/31/2007,HOU,HOU,Ustruck,Erik,M,12900,12900
2007,8/31/2007,HOU,HOU,Waibel,Craig,D,85000,85000
2007,8/31/2007,HOU,HOU,Wells,Zachary,GK,50400,50400
2007,8/31/2007,HOU,HOU,Wondolowski,Chris,M,30000,30000
2007,8/31/2007,KC,SKC,Arnaud,Davy,M,100000,101875
2007,8/31/2007,KC,SKC,Burciaga,Jose,D,100000,102500
2007,8/31/2007,KC,SKC,Colombano,Eloy,F/M,42000,42000
2007,8/31/2007,KC,SKC,Conrad,Jimmy,D,194750,206000
2007,8/31/2007,KC,SKC,Elcock,Edson,M/F,17700,17700
2007,8/31/2007,KC,SKC,Garcia,Nick,D,131250,136250
2007,8/31/2007,KC,SKC,Godbolt Aaron,John,M,17700,17700
2007,8/31/2007,KC,SKC,Guadarrama,Willy,F,12900,12900
2007,8/31/2007,KC,SKC,Harrington,Michael,D,36000,53500
2007,8/31/2007,KC,SKC,Hartman,Kevin,GK,150000,150000
2007,8/31/2007,KC,SKC,Hohlbein,Aaron,M/D,30000,30000
2007,8/31/2007,KC,SKC,Jewsbury,Jack,M/F,50000,50000
2007,8/31/2007,KC,SKC,John,Will,M/F,33075,40575
2007,8/31/2007,KC,SKC,Johnson,Eddie,F,750000,875000
2007,8/31/2007,KC,SKC,Konopka,Chris,GK,12900,12900
2007,8/31/2007,KC,SKC,Kraus,Michael,M/F,12900,12900
2007,8/31/2007,KC,SKC,Kronberg,Eric,GK,30000,30000
2007,8/31/2007,KC,SKC,Lowery,Amir,M,12900,12900
2007,8/31/2007,KC,SKC,Marinelli,Carlos,M,165000,165000
2007,8/31/2007,KC,SKC,McMahen,Ryan,M,30000,30000
2007,8/31/2007,KC,SKC,Morsink,Kurt,M,30000,30000
2007,8/31/2007,KC,SKC,Movsisyan,Yura,F,35750,45750
2007,8/31/2007,KC,SKC,Pore,Ryan,F,44825,57325
2007,8/31/2007,KC,SKC,Raybould,Ryan,D/M,30000,30000
2007,8/31/2007,KC,SKC,Sealy,Scott,F,33075,33075
2007,8/31/2007,KC,SKC,Victorine,Sasha,M,137500,140000
2007,8/31/2007,KC,SKC,Wahl,Tyson,D,30000,30000
2007,8/31/2007,KC,SKC,Watson,Lance,M,17700,17700
2007,8/31/2007,KC,SKC,Zavagnin,Kerry,M,154000,154000
2007,8/31/2007,LA,LAG,Albright,Chris,M/D,142500,142500
2007,8/31/2007,LA,LAG,Beckham,David,M,5500000,6500000
2007,8/31/2007,LA,LAG,Buddle,Edson,F,140000,150000
2007,8/31/2007,LA,LAG,Cannon,Joe,GK,192000,192000
2007,8/31/2007,LA,LAG,Caso,Mike,M,12900,12900
2007,8/31/2007,LA,LAG,Cronin,Steve,GK,34729,42229
2007,8/31/2007,LA,LAG,Donovan,Landon,F,900000,900000
2007,8/31/2007,LA,LAG,Friesz,Lance,GK,12900,12900
2007,8/31/2007,LA,LAG,Glinton,Gavin,F,50000,50000
2007,8/31/2007,LA,LAG,Gordon,Alan,F,30870,30870
2007,8/31/2007,LA,LAG,Gray,Kelly,M/D,85000,85000
2007,8/31/2007,LA,LAG,Harden,Ty,D,30000,30000
2007,8/31/2007,LA,LAG,Harmse,Kevin,M,40800,40800
2007,8/31/2007,LA,LAG,Jazic,Ante,D/M,108000,114250
2007,8/31/2007,LA,LAG,Jones,Cobi,M,95000,95000
2007,8/31/2007,LA,LAG,Kirk,Quavas,F,75000,111500
2007,8/31/2007,LA,LAG,Klein,Chris,M,180000,187250
2007,8/31/2007,LA,LAG,Martino,Kyle,M,52500,55297
2007,8/31/2007,LA,LAG,Pavon,Carlos,F,132000,141500
2007,8/31/2007,LA,LAG,Randolph,Michael,D,17700,17700
2007,8/31/2007,LA,LAG,Roberts,Troy,D,30000,30000
2007,8/31/2007,LA,LAG,Sesay,Israel,F,45000,57083
2007,8/31/2007,LA,LAG,Tudela,Josh,M,17700,17700
2007,8/31/2007,LA,LAG,Vagenas,Peter,M,131250,131875
2007,8/31/2007,LA,LAG,Veris,Kyle,D,17700,17700
2007,8/31/2007,LA,LAG,Xavier,Abel,D,156000,156000
2007,8/31/2007,NE,NE,Byrne,Bryan,M,30000,30000
2007,8/31/2007,NE,NE,Cristman,Adam,F,17700,17700
2007,8/31/2007,NE,NE,Dorman,Andy,M,30870,30870
2007,8/31/2007,NE,NE,Flood,Gary,D,12900,12900
2007,8/31/2007,NE,NE,Franchino,Joey,D,90000,90000
2007,8/31/2007,NE,NE,Gonzalez,Miguel,M,12900,12900
2007,8/31/2007,NE,NE,Heaps,Jay,D,110000,113750
2007,8/31/2007,NE,NE,Helton,Kyle,D,12900,12900
2007,8/31/2007,NE,NE,Igwe,Amaechi,F,45000,78000
2007,8/31/2007,NE,NE,John,Avery,D,63000,63750
2007,8/31/2007,NE,NE,Joseph,Shalrie,D,170625,180625
2007,8/31/2007,NE,NE,Knighton,Brad,GK,12900,12900
2007,8/31/2007,NE,NE,Larentowicz,Jeff,M,30000,30000
2007,8/31/2007,NE,NE,Leonard,Marshall,M,47500,47500
2007,8/31/2007,NE,NE,Loftus,Chris,F,12900,12900
2007,8/31/2007,NE,NE,Noonan,Pat,F,225000,227500
2007,8/31/2007,NE,NE,Oka,Arsene,M,12900,12900
2007,8/31/2007,NE,NE,Parkhurst,Michael,D,80575,93075
2007,8/31/2007,NE,NE,Ralston,Steve,M,150000,150000
2007,8/31/2007,NE,NE,Reis,Matt,GK,150000,150000
2007,8/31/2007,NE,NE,Riley,James,D/F,30870,30870
2007,8/31/2007,NE,NE,Sims,Willie,F,35500,43000
2007,8/31/2007,NE,NE,Smith,Khano,F,44100,44100
2007,8/31/2007,NE,NE,Solle,Ryan,M,17700,17700
2007,8/31/2007,NE,NE,Thompson,Wells,M,30000,30000
2007,8/31/2007,NE,NE,Twellman,Taylor,F,325008,350008
2007,8/31/2007,NE,NE,Warren,Doug,GK,50000,50000
2007,8/31/2007,NY,NYRB,Altidore,Josmer,F,85000,108333
2007,8/31/2007,NY,NYRB,Angel Juan,Pablo,F,1500000,1593750
2007,8/31/2007,NY,NYRB,Caccavale,Salvatore,M,12900,12900
2007,8/31/2007,NY,NYRB,Camp,Blake,M,12900,12900
2007,8/31/2007,NY,NYRB,Cepero,Danny,GK,12900,12900
2007,8/31/2007,NY,NYRB,Conway,Jon,GK,65000,65750
2007,8/31/2007,NY,NYRB,Doe,Francis,F,48000,48000
2007,8/31/2007,NY,NYRB,Freeman,Hunter,D/M,50600,60600
2007,8/31/2007,NY,NYRB,Goldthwaite,Kevin,D,30870,30870
2007,8/31/2007,NY,NYRB,Ikangu,Elie,M,17700,17700
2007,8/31/2007,NY,NYRB,Karcz,Chris,M,12900,12900
2007,8/31/2007,NY,NYRB,Kovalenko,Dema,M,190000,197375
2007,8/31/2007,NY,NYRB,Laventure,Jerrod,F,12900,12900
2007,8/31/2007,NY,NYRB,Leitch,Chris,D,43200,43200
2007,8/31/2007,NY,NYRB,Magee,Mike,F,56206,57206
2007,8/31/2007,NY,NYRB,Mathis,Clint,M/F,270000,410000
2007,8/31/2007,NY,NYRB,Mendes,Carlos,D,62606,62606
2007,8/31/2007,NY,NYRB,Parke,Jeff,D,47250,48500
2007,8/31/2007,NY,NYRB,Patterson,Randi,F,12900,12900
2007,8/31/2007,NY,NYRB,Quaranta,Santino,F,100000,105313
2007,8/31/2007,NY,NYRB,Reyna,Claudio,M,1000008,1250008
2007,8/31/2007,NY,NYRB,Richards,Dane,F/M,30000,30000
2007,8/31/2007,NY,NYRB,Schopp,Markus,M,175000,175000
2007,8/31/2007,NY,NYRB,Stammler,Seth,D,30870,30870
2007,8/31/2007,NY,NYRB,Ubiparipovic,Sinisa,F/M,17700,17700
2007,8/31/2007,NY,NYRB,Van Den Bergh,Dave,M,180000,214583
2007,8/31/2007,NY,NYRB,Vide,Joe,M,17700,17700
2007,8/31/2007,NY,NYRB,Waterreus,Ronald,GK,200000,200000
2007,8/31/2007,NY,NYRB,Wolyniec,John,F,65625,65625
2007,8/31/2007,Pool,NA,Monsalve,David,GK,30000,30000
2007,8/31/2007,Pool,NA,Pardo,Boris,GK,17700,17700
2007,8/31/2007,Pool,NA,Reynolds,Samuel,GK,17700,17700
2007,8/31/2007,Pool,NA,Schoeni,Kenny,GK,17700,17700
2007,8/31/2007,RSL,RSL,Beckerman,Kyle,M,120000,122500
2007,8/31/2007,RSL,RSL,Besagno,Nikolas,M,75000,111500
2007,8/31/2007,RSL,RSL,Brown,Kyle,F,17700,17700
2007,8/31/2007,RSL,RSL,Brown,Chris,M/F,70000,70000
2007,8/31/2007,RSL,RSL,Curfman,Steven,M,12900,12900
2007,8/31/2007,RSL,RSL,Cutler,Kenny,M,30000,30000
2007,8/31/2007,RSL,RSL,Eskandarian,Alecko,F,155000,175500
2007,8/31/2007,RSL,RSL,Espindola,Edgar,F,72000,72000
2007,8/31/2007,RSL,RSL,Findley,Robert,F,36000,48500
2007,8/31/2007,RSL,RSL,Forko,Willis,D,30000,30000
2007,8/31/2007,RSL,RSL,Harris,Atiba,F,30000,30000
2007,8/31/2007,RSL,RSL,Hashimoto,Duke,F,17700,17700
2007,8/31/2007,RSL,RSL,Jimenez,Christian,M,33075,43075
2007,8/31/2007,RSL,RSL,Kipre,Jean-Martial,D,30000,30000
2007,8/31/2007,RSL,RSL,Kirby,Dustin,D,12900,12900
2007,8/31/2007,RSL,RSL,Kotschau,Ritchie,D,69300,70175
2007,8/31/2007,RSL,RSL,Lancos,Chris,D,17700,17700
2007,8/31/2007,RSL,RSL,Mantilla,Matias,D,48000,48000
2007,8/31/2007,RSL,RSL,Morales,Javier,M,120000,120000
2007,8/31/2007,RSL,RSL,Pope,Eddie,D,265000,265000
2007,8/31/2007,RSL,RSL,Reynish,Kyle,GK,17700,17700
2007,8/31/2007,RSL,RSL,Rimando,Nick,GK,64125,68469
2007,8/31/2007,RSL,RSL,Seitz,Chris,GK,55000,90500
2007,8/31/2007,RSL,RSL,Stewart,Jack,D,41081,48581
2007,8/31/2007,RSL,RSL,Sturgis,Nathan,M,70000,103000
2007,8/31/2007,RSL,RSL,Talley,Carey,D,118248,118248
2007,8/31/2007,RSL,RSL,Watson,Jamie,F,45100,50100
2007,8/31/2007,RSL,RSL,Williams,Andy,F,70008,70008
2007,8/31/2007,RSL,RSL,Wingert,Chris,D,54994,62494
2007,8/31/2007,TFC,TFC,Attakora-Gyan,Nana,D,12900,12900
2007,8/31/2007,TFC,TFC,Boyens,Andrew,D,30000,47500
2007,8/31/2007,TFC,TFC,Braz,Adam,D,67200,74950
2007,8/31/2007,TFC,TFC,Brennan,Jim,D,150000,158000
2007,8/31/2007,TFC,TFC,Canizalez,Maycoll,M,36000,40000
2007,8/31/2007,TFC,TFC,Cunningham,Jeffrey,F,220000,232500
2007,8/31/2007,TFC,TFC,Dichio,Daniel,F,150000,158125
2007,8/31/2007,TFC,TFC,Djekanovic,Srdjan,GK,17700,17700
2007,8/31/2007,TFC,TFC,Dunivant,Todd,D,99750,99750
2007,8/31/2007,TFC,TFC,Edu,Maurice,M,50000,132500
2007,8/31/2007,TFC,TFC,Gala,Gabriel,M,12900,12900
2007,8/31/2007,TFC,TFC,Guzman,David,M,12900,12900
2007,8/31/2007,TFC,TFC,Hemming,Tyler,M,17700,17700
2007,8/31/2007,TFC,TFC,Lombardo,Andrea,F,30000,30000
2007,8/31/2007,TFC,TFC,Lumley,Stephen,D,12900,12900
2007,8/31/2007,TFC,TFC,Marshall,Tyrone,D,142000,149500
2007,8/31/2007,TFC,TFC,Melo,Joey,M,12900,12900
2007,8/31/2007,TFC,TFC,Nunez,Cristian,M,17700,17700
2007,8/31/2007,TFC,TFC,O'Brien,Ronnie,M,240000,258750
2007,8/31/2007,TFC,TFC,Pozniak,Chris,D,90000,95000
2007,8/31/2007,TFC,TFC,Reda,Marco,D,100000,105000
2007,8/31/2007,TFC,TFC,Robinson,Carl,M,300000,315000
2007,8/31/2007,TFC,TFC,Samuel,Collin,F,90000,115000
2007,8/31/2007,TFC,TFC,Stamatopolus,Kenny,GK,30000,37500
2007,8/31/2007,TFC,TFC,Sutton,Greg,GK,125000,132563
2007,8/31/2007,TFC,TFC,Welsh,Andrew,M,195000,204750
